@id;@type;http://erlangen-crm.org/current/P3_has_note;http://erlangen-crm.org/efrbroo/R10_has_member;http://erlangen-crm.org/efrbroo/R40_has_representative_expression;http://erlangen-crm.org/efrbroo/R44_carried_out_by;http://erlangen-crm.org/efrbroo/R50_assigned_to;http://erlangen-crm.org/efrbroo/R51_assigned;http://data.doremus.org/ontology#U5_had_premiere;http://erlangen-crm.org/efrbroo/R9_is_realised_in;http://data.doremus.org/ontology#U11_has_key;http://data.doremus.org/ontology#U13_has_casting;http://data.doremus.org/ontology#U16_has_catalogue_statement;http://data.doremus.org/ontology#U17_has_opus_statement;http://erlangen-crm.org/current/P102_has_title;http://data.doremus.org/ontology#U40_has_catalogue_name;http://data.doremus.org/ontology#U41_has_catalogue_number;http://data.doremus.org/ontology#U42_has_opus_number;http://erlangen-crm.org/current/P165_incorporates;http://data.doremus.org/ontology#U4_had_princeps_publication;http://erlangen-crm.org/current/P10_falls_within;http://erlangen-crm.org/current/P4_has_time-span;http://erlangen-crm.org/current/P9_consists_of;http://erlangen-crm.org/efrbroo/R17_created;http://erlangen-crm.org/efrbroo/R19_created_a_realisation_of;http://erlangen-crm.org/current/P1_is_identified_by;http://erlangen-crm.org/current/P82_at_some_time_within;http://data.doremus.org/ontology#U31_had_function_of_type;http://erlangen-crm.org/current/P14_carried_out_by;http://erlangen-crm.org/efrbroo/R25_performed;http://data.doremus.org/ontology#U12_has_genre;http://data.doremus.org/ontology#U10_has_order_number;http://erlangen-crm.org/efrbroo/R24_created;http://erlangen-crm.org/efrbroo/R3_is_realised_in;http://data.doremus.org/ontology#U43_has_opus_subnumber 
http://data.doremus.org/expression/aed0815c-d793-359e-afe7-758216b1a90f;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];"[{'@value': 'Texte de Matthäus von Collin (""Heil\'ge Nacht, du sinkest nieder "")'}, {'@value': 'Première publication : 1825'}]";;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/key/eb'}];[{'@id': 'http://data.doremus.org/expression/aed0815c-d793-359e-afe7-758216b1a90f/casting/1'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b205'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b206'}];[{'@value': 'Nacht und Traüme'}, {'@value': 'Nacht und Träume'}, {'@value': 'Nuit et rèves'}];;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/diabolo/genre/lied'}];;;;
_:n4d6210b886b34016a608c6f92d74c605b205;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];[{'@value': 'D.827'}];;;;;;;;;;;;;[{'@value': 'D'}];[{'@value': '827'}];;;;;;;;;;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b206;['http://data.doremus.org/ontology#M2_Opus_Statement'];[{'@value': 'Op. 43 N°2'}];;;;;;;;;;;;;;;[{'@value': '43 N°2'}];;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/f8daaa62-4399-3208-98fd-553aa1fd6abd/casting/1;['http://data.doremus.org/ontology#M6_Casting'];[{'@value': 'Voix (ténor) et basse continue'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/011a850b-fb9a-32e7-82b1-dac11766bbc2;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': '1981'}];;;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b165'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b166'}];[{'@id': 'http://data.doremus.org/expression/6abdbd49-534c-3142-99a3-39bcdc503be9'}];[{'@id': 'http://data.doremus.org/work/b96af34f-80d2-3f75-a009-3d775799b55b'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b165;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1981'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b166;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/43bdeb8e-0587-36ac-8255-d1de225c80f5'}];;;;;;
http://data.doremus.org/work/c54a5de1-5407-33e0-a617-d324a8f786b0;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;[{'@id': 'http://data.doremus.org/work/ddcc0fc4-6133-3149-9c0f-d6509703acc6'}];[{'@id': 'http://data.doremus.org/expression/458ee873-3e79-3b05-b9ac-3e7dc2630c28'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/f313f90e-eadd-3602-8790-0a3bd16991dc;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': 'vers 1784'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b202'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b203'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b204'}];[{'@id': 'http://data.doremus.org/expression/91cd8584-0bfe-3aa7-96f8-5efd58a2c4a0'}];[{'@id': 'http://data.doremus.org/work/4d09de5d-353d-36ee-8995-4b3bca6ab391'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b202;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '18 ème siècle'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b203;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1783/1784'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b204;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/b27619a8-4e03-3de2-a389-a748ecedf28a'}];;;;;;
http://data.doremus.org/event/41e961d0-451a-31de-bacd-13ea501e41ec;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': 'vers 1680.'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b99'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b100'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b101'}];[{'@id': 'http://data.doremus.org/expression/6d79ae31-1167-397a-840a-1f2840c82baf'}];[{'@id': 'http://data.doremus.org/work/e616e262-cbd7-3a83-ab50-a747bf030947'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b99;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '17 ème siècle'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b100;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1678/1683'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b101;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/1cd68120-6c81-3dbb-8225-4e04e6050193'}];;;;;;
http://data.doremus.org/work/ae1b4358-dee1-3058-8313-b37512281447;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/performance/4780f99f-5ba1-3300-958c-e6d4be49de1d'}];[{'@id': 'http://data.doremus.org/expression/07df9c39-53d0-32e5-a14e-51035a07e246'}];;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/9de6731a-4855-353e-aebe-9198e383cec7;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];"[{'@value': 'Créé à Vienne, le 21 mars 1826, par le Quatuor Schuppanzigh. Edité par Artaria, à Vienne, en mai 1827.'}, {'@value': 'Beethoven a écrit 16 quatuors à cordes qu\'on a l\'habitude de classer en trois groupes, correspondant à des moments caractéristiques de l\'auteur. Le troisième groupe (Opus 127, 130, 131, 132 et 135) est composé de 5 quatuors écrits entre 1822 et 1826, soit 12 ans après le quatuor no 11. Troisième quatuor dédié au Prince Galitzine, l\'oeuvre fut remaniée en avril 1826 par Beethoven. L\'actuel ""finale"" remplaça le dernier mouvement, jugé trop difficile, qui devint la ""Grande fugue"" (Op. 133). Comprend : 1- adagio ma non troppo, allegro. 2- presto. 3- andante con moto ma non troppo. 4- alla danza tedesca (allegro assai). 5- cavatine (adagio molto espressivo). 6- finale (allegro). Durée d\'exécution : 37 mn environ.'}]";;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b55'}];[{'@id': 'http://data.doremus.org/expression/9de6731a-4855-353e-aebe-9198e383cec7/casting/1'}];;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b56'}];[{'@value': 'Quatuor à cordes'}, {'@value': 'Streichquartett'}, {'@value': 'String quartet'}, {'@value': 'Quatuor à cordes no 13'}];;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/diabolo/genre/musique_de_chambre'}];[{'@value': '13'}];;;
_:n4d6210b886b34016a608c6f92d74c605b55;['http://data.doremus.org/ontology#M4_Key'];;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'Si bémol majeur.'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b56;['http://data.doremus.org/ontology#M2_Opus_Statement'];[{'@value': 'Op. 130'}];;;;;;;;;;;;;;;[{'@value': '130'}];;;;;;;;;;;;;;;;;
http://data.doremus.org/performance/52aeb55d-db73-34d6-b673-fd2a857ea64f;['http://erlangen-crm.org/efrbroo/F31_Performance'];"[{'@value': ""Création le 25 novembre 1993 à Bristoll, St George's Brandon Hill par Lynsey Marsh, Thomas Adès, Anthony Marwood, Louise Hopkins.""}]";;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/64c2ac75-5b03-3376-bd01-96fd17792c89'}];;;;;
http://data.doremus.org/event/bf14634c-103e-3d2b-911f-24c890367a6c;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;[{'@id': 'http://data.doremus.org/Philharmonie_de_Paris'}];[{'@id': 'http://data.doremus.org/work/2539368f-acc3-3488-9d3e-6b18f2b9547b'}];[{'@id': 'http://data.doremus.org/expression/e8651031-b8b4-3ec2-8d15-c9e334484b53'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/672e4ae7-2201-3be1-b79e-c767353f4111;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;[{'@id': 'http://data.doremus.org/work/9e96b278-f276-3d58-8fef-23352a15d992'}];[{'@id': 'http://data.doremus.org/expression/f8daaa62-4399-3208-98fd-553aa1fd6abd'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/6bda4f2a-5e96-3d90-b2db-aab3cbdba1f5;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': '1798'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b948'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b949'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b950'}];[{'@id': 'http://data.doremus.org/expression/449d6f66-b868-367f-89b4-d03df8543cd8'}];[{'@id': 'http://data.doremus.org/work/d59e1fa1-da54-3f49-9670-a3d1a00b8c05'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b948;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '18 ème siècle'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b949;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1798'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b950;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/9f97d360-1b6e-32db-8892-42b39dc84bab'}];;;;;;
http://data.doremus.org/work/a6afad26-baad-30da-b211-0f12ae026828;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/performance/c2398159-bd37-3588-8eac-474a7d00776b'}];[{'@id': 'http://data.doremus.org/expression/21ba1043-62a7-3635-915e-0eca3597632f'}];;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/6ff901a9-c3de-3736-9a64-069fefe2be57;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/eacbcdfb-d419-3669-b539-6765460393fa'}];;;;;;;;;;;;;;;;
http://data.doremus.org/event/58e32bda-2ea5-3fee-a5e3-27471a3f2cbf;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;[{'@id': 'http://data.doremus.org/Philharmonie_de_Paris'}];[{'@id': 'http://data.doremus.org/work/927c28b2-df75-3851-9a1d-26c11b83d0bc'}];[{'@id': 'http://data.doremus.org/expression/9e6b9e45-77af-3802-8265-b117ded833be'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/performance/b179e987-f86e-3f4b-a276-9a5bc2d4b3ff;['http://erlangen-crm.org/efrbroo/F31_Performance'];"[{'@value': ""Création : 7 novembre 2006, Paris, Cité de la musique, par l'Ensemble intercontemporain, direction Pierre Boulez. Edition : Lemoine""}]";;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/7296d56c-a1b1-3945-ab16-b16ac62728ca'}];;;;;
http://data.doremus.org/work/80638997-4167-31e6-953c-0b3193404b38;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/performance/152cbc04-279c-3baf-9e3b-32d178ea4bd1'}];[{'@id': 'http://data.doremus.org/expression/1c2113aa-a47c-3f70-8aa7-9e693026a2a9'}];;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/70be3285-8c60-3cfe-aaff-0a8c127281ee;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;[{'@id': 'http://data.doremus.org/work/b33d7fa2-8c99-3c9e-94ea-2b44c687d30a'}];[{'@id': 'http://data.doremus.org/expression/68e95d62-570e-386a-9bca-a30cebfdc14a'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/2e0a964e-6cfe-3a36-82a9-fba70296bba0;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': '1795-1796'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b910'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b911'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b912'}];[{'@id': 'http://data.doremus.org/expression/776fee4a-c0fe-3399-ae18-5fcc3aaf4b8b'}];[{'@id': 'http://data.doremus.org/work/469925fa-d229-3bba-9421-15a79876c047'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b910;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '18 ème siècle'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b911;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1795/1796'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b912;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/67b70c3c-88be-35a5-a8fb-dae1413e2754'}];;;;;;
http://data.doremus.org/expression/9089cd1c-f0f1-3435-9bca-a4529e8b8170;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/046dc1dc-b416-3b5d-83b8-9d628dfc6004'}];;;;;;;;;;;;;;;;
http://data.doremus.org/work/bd8caff3-4dfb-3958-8aae-65f82ab14d49;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;[{'@id': 'http://data.doremus.org/work/7b66a96a-2049-3820-90c8-7a878bab30e9'}];[{'@id': 'http://data.doremus.org/expression/ef269cdc-f81d-3293-9b3d-3aaf5aaaade7'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/c479b805-200c-3d04-8ec1-63a1878785f7;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': '1913-1914'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b784'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b785'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b786'}];[{'@id': 'http://data.doremus.org/expression/e085b949-bd00-3f0b-a3ab-438f8380dc31'}];[{'@id': 'http://data.doremus.org/work/9ef1a388-8da6-344e-a0dd-19f9e10dae7a'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b784;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '19 ème siècle'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b785;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1914/1889'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b786;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/de52ba07-8bce-3c5d-90b8-4a5481c4421c'}];;;;;;
http://data.doremus.org/expression/4b736a1b-3ece-354a-9c03-e85688e6cdce/casting/1;['http://data.doremus.org/ontology#M6_Casting'];"[{'@value': 'Rôles : Kunigunde, une sorcière, Sycorax (sopranos) ; Röschen (mezzo-soprano) ; Wohlhaldt, Wagner, Franz, le comte Hugo (ténors) ; Faust, Kaylinger (barytons) ; Mephistophélès, Moor, Messire Gulf (basses). Choeur mixte, orchestre'}]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/8395335e-bc0a-31e1-9e18-cd5feb0dc88e;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@value': 'Tragédie lyrique en 5 actes et 1 prologue. Livret de Philippe Quinault.'}, {'@value': 'Créé à Paris, Académie royale de musique, 15 février 1686.'}];;;;;;;;;[{'@id': 'http://data.doremus.org/expression/8395335e-bc0a-31e1-9e18-cd5feb0dc88e/casting/1'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b837'}];;[{'@value': 'Armide'}];;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/op'}, {'@id': '_:n4d6210b886b34016a608c6f92d74c605b836'}];[{'@value': 'LWV 71'}];;;
_:n4d6210b886b34016a608c6f92d74c605b836;['http://data.doremus.org/ontology#M5_Genre'];;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'musique baroque'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b837;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];[{'@value': 'LWV 71'}];;;;;;;;;;;;;[{'@value': 'LWV'}];[{'@value': '71'}];;;;;;;;;;;;;;;;;;
http://data.doremus.org/artist/d2dd0cea-96dd-3358-bb8c-887c18a4dbd4;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/performance/f5d9fa49-3594-30aa-be5a-056e289a98ee;['http://erlangen-crm.org/efrbroo/F31_Performance'];[{'@value': 'Création : le 20 septembre 1981 à Cologne, WDR, par les Steve Reich Musicians, direction Georges Manahan.'}];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/f31da74b-dca4-3949-a15d-5e61a2094f55'}];;;;;
http://data.doremus.org/performance/4d98edae-069f-3798-82f8-034e3e090504;['http://erlangen-crm.org/efrbroo/F31_Performance'];[{'@value': 'Créé à Paris, Comédie - Italienne, le 21 octobre 1784 avec Louise Dugazon, Rosalie, Colombe, Philippe, Clairval.'}];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/59b6896a-a6bb-3919-a06a-78e5b11e2cd8'}];;;;;
http://data.doremus.org/expression/f714b52e-a048-3058-80e0-c283cae1c46f/casting/1;['http://data.doremus.org/ontology#M6_Casting'];[{'@value': 'Choeur a capella'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/a7983848-efb9-3757-bdbf-cb068aed4219;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': 'vers 1680.'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b626'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b627'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b628'}];[{'@id': 'http://data.doremus.org/expression/ffe9673d-3067-3add-8c42-c51a77728b42'}];[{'@id': 'http://data.doremus.org/work/26556333-9fd0-32c2-878a-26418033d94f'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b626;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '17 ème siècle'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b627;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1678/1683'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b628;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/1cd68120-6c81-3dbb-8225-4e04e6050193'}];;;;;;
http://data.doremus.org/event/41982b44-873b-336f-86b1-b0e57bab9243;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;[{'@id': 'http://data.doremus.org/Philharmonie_de_Paris'}];[{'@id': 'http://data.doremus.org/work/7306ea32-94d0-322c-9126-7c7f86ad282a'}];[{'@id': 'http://data.doremus.org/expression/15a65d9d-327a-309e-a069-16b1e4443ab3'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/1f8bbcac-c5fa-38d5-bd5b-602dc76a1bda/casting/1;['http://data.doremus.org/ontology#M6_Casting'];"[{'@value': 'Rôles : Hélène, Amour, Pallas Athena, un soprano solo (sopranos) ; Pâris, un ténor solo (ténors)'}]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/cc03b251-8464-3f65-917f-603b2a257188;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;[{'@id': 'http://data.doremus.org/work/ec5bd426-2361-35d1-a383-aa77a520f749'}];[{'@id': 'http://data.doremus.org/expression/c3e444f2-a1a8-358d-8b89-eea0a9844acb'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/artist/452c94a5-79b5-3c93-92ff-30ebf60cdae5;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/4ae5acca-b67b-3fcb-ac88-e52200590f3a;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/60a62d99-51fd-3b0b-ac92-a6c617f5d68b'}];;;;;;;;;;;;;;;;
http://data.doremus.org/event/c96fdfd8-a3a4-343f-ae05-42153a71f379;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': 'copyright 1911, édition Ted Snyder'}];;;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b181'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b182'}];[{'@id': 'http://data.doremus.org/expression/459828c5-6422-3b9c-ab79-69e9593fb7a1'}];[{'@id': 'http://data.doremus.org/work/f1d1f8ad-47ca-3cc7-94dc-045eb7a0accb'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b181;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1911'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b182;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/f5c0bd3b-c60d-35e4-a950-75e77caf12e5'}];;;;;;
http://data.doremus.org/work/db77bd73-7de8-3baf-a50d-9aaab38c7be5;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;[{'@id': 'http://data.doremus.org/work/e9e6eff7-b89e-3851-8f3f-e26fdd2935c6'}];[{'@id': 'http://data.doremus.org/expression/81be0098-9f87-3e6e-89be-3e0321a6ef87'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/c98ba26f-e6ab-3485-9b3a-d0f005d401db;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/007834fc-3ebc-3f2d-a6f4-8a167d814e3d'}];;;;;;;;;;;;;;;;
http://data.doremus.org/expression/6a0d61f9-6ab7-3b0d-99b0-ad6ab9cdd8ef;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/14427784-795e-3cb6-9cb0-8425bf979e7c'}];;;;;;;;;;;;;;;;
http://data.doremus.org/event/ff7a7338-edb0-32ed-8ce4-3cc1c359eb78;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': '1806-1807'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b352'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b353'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b354'}];[{'@id': 'http://data.doremus.org/expression/a1847165-2596-312f-bda6-8ca3cf1032b3'}];[{'@id': 'http://data.doremus.org/work/a0d340af-434c-346b-88eb-aa4f0e134bae'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b352;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '19 ème siècle'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b353;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1806/1807'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b354;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/67b70c3c-88be-35a5-a8fb-dae1413e2754'}];;;;;;
